,test case name,nbr logs,nbr char in log,debug,info,error,warn,tbl mini,tbl maxi,tbl avg,tbl first and last,NOC mini,NOC maxi,NOC,NOC avg,nbr negattion
28,Test_105,9628,361.98836726215205,8314,1214,0,100,3.333333333333333,76.15066666666667,7.3380992620435315,735.858,1,513,9628,12.70184696569921,951
29,Test_82,8789,359.2585049493685,7508,1180,0,101,3.3335555555555554,68.5387777777778,7.0313109641381,552.615,1,497,8789,11.625661375661375,947
30,Test_62,9627,361.92780720889164,8387,1167,0,73,3.3337777777777777,68.53011111111113,7.097287806829568,671.688,1,475,9627,12.633858267716535,868
31,Test_63,9441,361.64940154644637,8137,1203,0,101,3.334277777777778,80.29305555555555,7.563219595026628,676.132,1,504,9441,12.621657754010695,951
32,Test_122,10096,363.1668977812995,8720,1286,0,90,3.333555555555556,81.8966111111111,7.438333546554822,676.877,1,534,10096,13.30171277997365,970
33,Test_101,9291,363.5255623721881,8083,1138,0,70,3.3334444444444444,72.08644444444445,7.168073503931008,671.383,1,465,9291,12.421122994652407,845
34,Test_92,9387,359.68392457654204,8080,1183,30,94,3.3335,66.09894444444443,6.695249506873406,552.826,1,491,9387,11.927573062261754,913
35,Test_70,9002,362.2871584092424,7758,1161,0,83,3.334888888888889,63.52105555555555,6.644291136322236,489.745,1,488,9002,11.86034255599473,892
36,Test_91,8846,357.3590323309971,7561,1184,0,101,3.3335555555555554,64.9618888888889,6.698220054308933,544.571,1,487,8846,11.68560105680317,941
37,Test_32,9477,364.19331011923606,8247,1159,0,71,3.333388888888889,75.98166666666665,7.216895659489342,673.222,1,477,9477,12.720805369127516,856
38,Test_93,8730,361.1077892325315,7539,1114,0,77,3.334888888888889,67.9725,6.605943950457418,488.269,1,449,8730,11.517150395778364,844
39,Test_55,9385,362.0912093766649,8099,1193,0,93,3.333388888888889,75.57549999999999,7.325649964647902,668.892,1,495,9385,12.496671105193077,922
40,Test_17,9629,361.3843597465988,8311,1221,0,97,3.3334999999999995,77.698,7.640513482700247,733.823,1,511,9629,12.821571238348868,957
41,Test_115,9323,362.310629625657,8093,1150,0,80,3.3333333333333335,74.21188888888886,7.258694683598337,672.815,1,460,9323,12.155149934810952,856
42,Test_65,9068,357.00308778120865,7780,1191,0,97,3.3336111111111113,64.5828888888889,6.670453269915522,543.219,1,482,9068,11.884665792922673,933
43,Test_26,8315,360.0657847263981,7156,1086,0,73,3.3333333333333335,63.993,6.585607452692347,490.776,1,431,8315,11.191117092866756,808
44,Test_78,8538,362.2329585382994,7354,1107,0,77,3.333944444444444,63.62905555555556,6.6366470001956985,549.747,1,450,8538,11.368841544607191,852
45,Test_83,4924,366.45714865962634,4242,586,43,53,3.530588235294118,47.18576470588236,6.146255907735374,299.623,1,278,4924,8.777183600713013,535
46,Test_53,9340,363.02248394004283,8090,1168,0,82,3.3335,72.87983333333334,7.252931988647096,733.971,1,485,9340,12.469959946595461,888
47,Test_50,9904,362.109450726979,8576,1229,0,99,3.333555555555555,77.38416666666666,7.312347843879534,734.014,1,503,9904,13.014454664914586,950
48,Test_29,9648,361.81706053067995,8334,1212,0,102,3.3334999999999995,77.58350000000002,7.45881535362062,735.654,1,498,9648,12.728232189973614,939
49,Test_1,9092,357.9925208974923,7793,1199,0,100,3.3333333333333335,65.43044444444446,6.582750874239703,545.549,1,499,9092,11.807792207792208,952
50,Test_121,9658,361.63149720439014,8339,1218,0,101,3.3333888888888885,80.57016666666665,7.652411919138989,730.723,1,516,9658,12.89452603471295,959
51,Test_99,8838,363.0245530663046,7620,1133,0,85,3.3341666666666665,71.33322222222222,7.188536405182195,551.776,1,484,8838,11.847184986595174,887
52,Test_88,8847,360.48061489770544,7617,1142,0,88,3.334,70.08588888888889,6.738526988883981,552.026,1,467,8847,11.549608355091383,879
53,Test_14,9077,363.85799272887516,7866,1136,0,75,3.3334444444444444,68.36094444444446,7.1656543947546725,675.393,1,470,9077,12.135026737967914,856
54,Test_24,9766,362.08324800327665,8429,1233,0,104,3.3333333333333335,79.11805555555556,7.433931721555904,731.547,1,522,9766,13.021333333333333,973
55,Test_45,9629,372.7624883165438,8211,1179,0,239,3.53,88.49664705882353,9.436339929560532,858.75,1,511,9629,13.638810198300284,887
56,Test_9,9411,365.4388481564127,8160,1168,0,83,3.3335,73.80611111111111,7.266828611615003,672.69,1,496,9411,12.464900662251656,897
57,Test_57,9671,362.4523834143315,8409,1181,0,81,3.3337222222222223,72.44622222222225,7.5917210170857805,673.252,1,496,9671,12.809271523178808,895
58,Test_120,9244,362.84714409346606,8017,1155,0,72,3.3334999999999995,75.23283333333335,7.207846068089233,672.388,1,473,9244,12.276228419654714,857
59,Test_6,9732,364.9529387587341,8453,1192,0,87,3.3337222222222223,73.82872222222223,7.193038750014724,729.118,1,496,9732,12.839050131926122,903
60,Test_21,9858,362.6515520389531,8506,1249,0,103,3.3337222222222223,76.88155555555558,7.450251972315946,787.987,1,531,9858,13.074270557029177,986
61,Test_90,9105,360.4675453047776,7842,1174,0,89,3.3333333333333335,67.65511111111113,6.739664566648559,553.258,1,490,9105,11.93315858453473,914
62,Test_97,9088,357.3845730633803,7794,1195,0,99,3.3337777777777777,66.28538888888889,6.693499555419804,545.468,1,492,9088,11.989445910290238,949
63,Test_119,9616,362.06884359401,8303,1214,0,99,3.3333888888888885,80.39894444444445,7.710399791047503,733.514,1,510,9616,12.753315649867375,951
64,Test_5,9707,363.21190893169876,8439,1181,0,87,3.333388888888889,74.37822222222223,7.196190383173922,673.655,1,488,9707,12.822985468956407,897
65,Test_80,8408,361.6521170313987,7232,1095,0,81,3.3340555555555556,65.14877777777778,6.580999730276541,487.169,1,453,8408,11.225634178905207,846
66,Test_33,10281,361.21136076257176,8906,1273,0,102,3.3336111111111113,78.48077777777779,7.337646257441244,732.914,1,518,10281,13.43921568627451,970
67,Test_110,9640,362.43952282157676,8311,1226,0,103,3.3335000000000004,75.44200000000001,7.320333893904145,735.353,1,525,9640,12.650918635170603,973
68,Test_20,9798,361.55766482955704,8470,1231,0,97,3.333444444444444,77.44366666666666,7.31564919738287,732.158,1,503,9798,12.926121372031663,950
69,Test_27,9846,361.5394068657323,8515,1234,0,97,3.333444444444444,79.1285,7.655817226011894,731.179,1,518,9846,12.955263157894738,972
70,Test_51,9648,363.18832918739633,8370,1193,0,85,3.3336666666666663,76.38116666666666,7.2681247995070954,733.319,1,486,9648,12.595300261096606,894
71,Test_94,8732,362.51488776912504,7536,1117,0,79,3.333888888888889,66.03144444444445,6.7683242595413535,552.657,1,452,8732,11.736559139784946,848
72,Test_42,9850,362.04639593908627,8503,1244,0,103,3.3335,76.10161111111111,7.397624591153562,735.59,1,535,9850,13.115845539280958,996
73,Test_47,9042,361.3733687237337,7825,1134,0,83,3.333444444444444,67.75427777777777,7.153381159642466,676.668,1,456,9042,11.804177545691905,850
74,Test_43,10225,360.0517359413203,8865,1258,0,102,3.333444444444444,77.43422222222222,7.275559168648759,732.467,1,510,10225,13.453947368421053,971
75,Test_61,9503,360.6567399768494,8211,1193,0,99,3.3336666666666663,80.84088888888888,7.40129943886558,728.734,1,490,9503,12.536939313984169,929
76,Test_37,9141,362.4635160266929,7926,1141,0,74,3.3337777777777777,73.13216666666668,7.171616907383569,670.43,1,474,9141,12.204272363150867,858
77,Test_102,9531,365.0744937572133,8236,1202,0,93,3.3336666666666663,71.95594444444446,7.2857605771843525,726.517,1,512,9531,12.573878627968337,937
78,Test_100,8746,362.064486622456,7542,1119,0,85,3.3333888888888885,68.85233333333332,6.767361768893855,554.896,1,453,8746,11.63031914893617,857
79,Test_81,8778,359.1278195488722,7557,1137,0,84,3.3336666666666672,63.34938888888889,6.577184971314004,486.282,1,448,8778,11.641909814323608,862
80,Test_86,8949,361.2830483852944,7677,1177,0,95,3.3333333333333335,66.30322222222222,6.769676257670512,549.346,1,478,8949,11.947930574098798,913
81,Test_56,9538,360.56196267561336,8232,1205,0,101,3.333388888888889,75.58033333333333,7.327008962067962,670.636,1,503,9538,12.616402116402117,947
82,Test_96,8515,363.2799765120376,7337,1096,0,82,3.334722222222222,61.75683333333333,6.608858125380514,551.231,1,443,8515,11.414209115281501,839
83,Test_66,8546,360.63386379592794,7349,1113,0,84,3.333555555555556,64.16188888888888,6.527634387782708,488.123,1,452,8546,11.349269588313414,854
84,Test_41,9092,365.12263528376593,7896,1126,0,70,3.3339444444444446,68.68561111111111,7.246075800290247,670.355,1,468,9092,12.286486486486487,842
85,Test_23,9547,361.7102754792081,8238,1206,0,103,3.3334999999999995,81.79166666666667,7.3361435880335755,735.524,1,502,9547,12.661803713527851,947
86,Test_49,9538,364.72069616271756,8239,1214,0,85,3.333444444444444,78.13633333333333,7.328246599278767,672.021,1,512,9538,12.599735799207398,928
87,Test_2,9509,340.29140813965716,8246,1158,0,105,3.3337777777777777,64.16555555555556,6.381189518706646,537.327,1,468,9509,12.097964376590332,916
88,Test_10,5525,368.39076923076925,4793,626,43,63,3.5301176470588236,52.834411764705884,6.687959241433818,430.199,1,300,5525,9.778761061946902,570
89,Test_72,5040,366.2396825396825,4342,598,43,57,3.5317058823529415,47.360058823529414,6.159453621218968,305.373,1,292,5040,8.96797153024911,556
90,Test_28,9640,361.7813278008299,8324,1221,0,95,3.333333333333333,76.37522222222222,7.294507529579339,731.894,1,507,9640,12.819148936170214,945
91,Test_123,9638,365.81572940444073,8347,1201,0,90,3.3335555555555554,80.65255555555557,7.605359428469096,730.017,1,516,9638,12.731836195508587,932
92,Test_25,9073,364.59781770087073,7878,1124,0,71,3.3346666666666667,77.70488888888889,7.510215259941223,672.804,1,462,9073,12.081225033288948,838
93,Test_76,8565,360.4711033274956,7371,1115,0,79,3.338166666666667,63.84216666666666,6.675392910850369,487.224,1,455,8565,11.374501992031872,854
94,Test_108,9587,359.9422134139981,8238,1248,0,101,3.158315789473684,70.50884210526317,6.784022921199986,669.62,1,513,9587,12.631093544137022,959
95,Test_52,9247,357.08262139072133,7932,1212,0,103,3.3338333333333328,65.67738888888887,6.619398469900486,548.638,1,497,9247,12.183135704874836,965
96,Test_59,9178,363.7661799956418,7957,1139,0,82,3.3337777777777777,69.20444444444445,7.321592304411831,671.47,1,470,9178,12.237333333333334,866
97,Test_69,10588,346.359369097091,9261,1227,0,100,3.333444444444444,81.14011111111111,7.131742857397086,736.348,1,494,10588,13.661935483870968,932
98,Test_58,9225,358.99880758807586,7904,1232,0,89,3.335722222222222,67.87111111111112,6.739741113192885,493.013,1,482,9225,12.122207621550592,914
99,Test_79,9887,340.69990897137654,8583,1196,0,108,3.3367222222222224,66.27327777777778,6.462835615919572,538.766,1,481,9887,12.515189873417722,936
100,Test_34,9587,363.5186189631793,8336,1176,0,75,3.3335,69.65838888888888,7.20826908699131,728.268,1,474,9587,12.765645805592543,864
101,Test_44,8660,357.3151270207852,7415,1150,0,95,3.3335555555555554,67.76827777777777,6.721198105368739,546.391,1,468,8660,11.485411140583555,913
102,Test_106,9818,358.8778773680994,8499,1223,0,96,3.3335555555555554,72.82461111111111,7.158800810188964,670.259,1,505,9818,12.884514435695538,949
103,Test_60,9900,360.27010101010103,8582,1218,0,100,3.333388888888889,78.32372222222222,7.287561996553178,739.106,1,487,9900,13.12997347480106,932
104,Test_73,8603,360.8863187260258,7400,1120,0,83,3.3345000000000002,62.88349999999999,6.556295908408095,490.61,1,452,8603,11.485981308411215,856
105,Test_15,9960,361.13303212851406,8620,1240,0,100,3.333444444444444,76.34288888888888,7.309779746084735,729.114,1,521,9960,13.088042049934296,977
106,Test_71,4984,367.2578250401284,4294,592,43,55,3.5294705882352946,46.954764705882354,6.116700976026301,306.273,1,284,4984,8.821238938053098,543
107,Test_74,8414,362.40242453054435,7228,1107,0,79,3.333611111111111,61.361999999999995,6.518222866246414,493.019,1,461,8414,11.233644859813085,859
108,Test_12,10009,359.96123488860025,8674,1237,0,98,3.3334444444444444,75.9326111111111,7.313987227922523,729.635,1,503,10009,13.100785340314136,952
109,Test_4,5618,367.562833748665,4883,633,43,59,3.5299411764705884,48.36935294117648,6.6007969688428165,428.54,1,324,5618,9.770434782608696,591
110,Test_111,9756,362.6650266502665,8434,1224,0,98,3.3333333333333335,74.57805555555554,7.310646936646563,734.555,1,505,9756,12.836842105263157,943
111,Test_87,8871,360.69360838687857,7649,1138,0,84,3.333833333333333,64.81383333333333,6.748149603466452,550.83,1,463,8871,11.718626155878468,869
112,Test_64,9709,361.68101761252444,8385,1220,0,104,3.3335,80.96994444444444,7.429455574001232,732.927,1,509,9709,12.92809587217044,957
113,Test_30,8695,357.41368602645196,7447,1153,0,95,3.338166666666667,69.4948888888889,7.111600671934154,488.291,1,469,8695,11.470976253298153,903
114,Test_38,9119,356.952736045619,7838,1184,0,97,3.3337777777777777,65.4855,6.5836085624219,547.6,1,476,9119,11.96719160104987,925
115,Test_40,9818,362.2712365043797,8472,1244,0,102,3.333611111111111,77.93877777777779,7.399573436168644,733.165,1,547,9818,13.12566844919786,1004
116,Test_11,9794,366.0401266081274,8508,1202,0,84,3.333222222222222,78.51494444444444,7.575321065191703,732.812,1,520,9794,12.802614379084968,929
117,Test_77,8786,359.17015706806285,7595,1113,0,78,3.3341666666666665,62.244166666666665,6.460530746557241,427.738,1,455,8786,11.652519893899203,853
118,Test_112,9483,361.8889591901297,8179,1208,0,96,3.3337777777777777,74.40488888888889,7.301746882228898,731.992,1,501,9483,12.610372340425531,938
119,Test_48,9171,357.3906880383819,7891,1182,0,98,3.3336111111111113,64.83083333333333,6.666182096608392,550.273,1,463,9171,11.879533678756477,912
120,Test_7,9529,364.95193619477385,8261,1180,0,88,3.3337777777777777,75.03372222222224,7.293255512783294,733.896,1,493,9529,12.587846763540291,903
121,Test_18,9965,359.7476166583041,8629,1232,0,104,3.333666666666667,81.25433333333334,7.333583891844523,677.391,1,513,9965,13.146437994722955,970
122,Test_67,9766,361.37067376612737,8458,1207,0,101,3.3336111111111113,76.88961111111111,7.285310271825078,671.807,1,501,9766,13.038718291054739,944
123,Test_116,8805,359.12651902328224,7593,1139,0,73,3.3332777777777776,62.28338888888888,6.532235294343521,489.794,1,455,8805,11.755674232309746,842
