,test case name,nbr logs,nbr char in log,debug,info,error,warn,tbl mini,tbl maxi,tbl avg,tbl first and last,NOC mini,NOC maxi,NOC,NOC avg,nbr negattion
23,Test_104,5077,360.08430175300373,4339,674,10,54,3.3347222222222226,42.39238888888889,5.707899192619831,246.533,1,300,5077,8.954144620811288,589
24,Test_89,9125,355.71101369863015,7601,1219,204,101,3.3337222222222223,67.91666666666667,6.90523411786999,604.719,1,523,9125,11.223862238622386,1011
25,Test_31,5461,361.62937190990664,4686,675,48,52,3.3332777777777776,47.23049999999999,6.178952291889996,308.689,1,311,5461,10.131725417439704,586
26,Test_39,4510,356.02882483370286,3854,533,73,50,6.666222222222221,47.69005555555556,8.555505653387804,245.263,1,233,4510,8.74031007751938,460
27,Test_3,6383,306.9863700454332,5652,594,73,64,6.6658333333333335,48.80316666666667,8.444301988943481,298.934,1,492,6383,11.584392014519056,538
28,Test_36,5986,358.95522886735716,5003,743,161,79,3.3338333333333328,44.54127777777778,5.44936347271354,305.089,1,328,5986,10.043624161073826,618
29,Test_105,6292,333.5465670692943,5431,735,56,70,3.3331666666666666,45.23394444444444,5.3542040746337545,353.619,1,338,6292,10.610455311973018,651
30,Test_82,6325,335.56600790513835,5523,718,16,68,3.3340555555555556,49.468833333333336,5.926558265785193,345.671,1,328,6325,10.720338983050848,634
31,Test_62,7684,356.38079125455494,6500,1029,58,97,3.3340555555555556,65.24377777777778,6.622302601482129,465.167,1,422,7684,10.672222222222222,809
32,Test_63,5365,356.34109972041006,4528,710,60,67,3.3340555555555556,43.80177777777778,5.876855222410144,303.79,1,312,5365,9.016806722689076,619
33,Test_122,10951,343.49173591452836,9387,1294,160,110,3.3334444444444444,77.05694444444444,7.067144863787651,707.942,1,540,10951,13.162259615384615,1034
34,Test_101,5182,359.9486684677731,4437,682,8,55,3.333277777777778,46.38472222222222,5.715646490067728,240.253,1,310,5182,9.237076648841354,603
35,Test_92,5292,323.46579743008317,4619,585,31,57,6.666722222222223,42.02772222222222,8.233587771562487,227.375,1,257,5292,9.818181818181818,524
36,Test_70,5390,357.6743970315399,4518,714,92,66,3.3361666666666667,43.61072222222222,5.53548703507187,364.228,1,319,5390,9.058823529411764,636
37,Test_91,6399,332.1767463666198,5501,741,80,77,3.333444444444444,46.85744444444444,5.786748229578602,292.189,1,342,6399,10.222044728434504,666
38,Test_32,9348,358.62430466409927,7820,1227,206,95,3.333222222222222,72.94844444444443,6.980878115404909,613.913,1,529,9348,11.51231527093596,987
39,Test_93,6232,304.3210847240051,5524,602,35,71,6.666388888888889,46.32622222222222,9.438716385452146,235.181,1,492,6232,11.413919413919414,550
40,Test_55,5846,362.80961341087925,4902,722,149,73,3.334388888888889,46.86905555555555,5.566814152356929,363.348,1,315,5846,10.0446735395189,614
41,Test_17,5723,362.56106936921196,4875,726,60,62,3.333888888888889,47.72311111111111,6.148458013677323,366.306,1,335,5723,9.522462562396006,625
42,Test_115,10655,339.20262787423746,9025,1258,268,104,3.333222222222222,79.59966666666668,6.955305785779685,713.496,1,549,10655,13.041615667074664,1051
43,Test_65,6339,322.60877109954254,5270,695,312,62,3.3341111111111115,46.37333333333333,5.550410363189956,308.3,1,320,6339,11.082167832167832,624
44,Test_26,5506,362.26262259353433,4667,699,76,64,3.3346666666666662,45.62494444444445,5.724977849006968,309.748,1,322,5506,9.849731663685152,613
45,Test_78,5803,358.044459762192,4911,747,78,67,3.334222222222222,49.52522222222222,6.177849161216461,368.469,1,336,5803,9.528735632183908,647
46,Test_83,6323,332.1924719278823,5459,703,98,63,3.3331666666666666,50.19594444444445,5.795436802497068,351.157,1,303,6323,10.100638977635782,595
47,Test_53,5320,366.2338345864662,4584,683,1,52,3.3335555555555554,44.83888888888888,6.333970069793706,369.508,1,309,5320,9.981238273921202,581
48,Test_50,7938,363.9103048626858,6787,1013,54,84,3.3337222222222223,71.27833333333334,6.954797039057646,529.338,1,425,7938,11.117647058823529,763
49,Test_29,5559,363.2790070156503,4731,708,60,60,3.3343888888888893,44.58438888888889,6.200506736396615,366.51,1,318,5559,9.518835616438356,595
50,Test_1,4760,357.9105042016807,4102,589,19,50,6.666833333333333,50.08361111111112,8.657178811240765,308.011,1,261,4760,9.18918918918919,530
51,Test_121,5747,357.78632329911255,4856,731,92,68,3.3340555555555556,51.64666666666666,5.781973297663537,431.299,1,329,5747,9.691399662731872,641
52,Test_99,5906,332.24043345750084,5169,671,8,58,3.334222222222222,46.66116666666667,5.478814567107952,242.07,1,297,5906,10.20034542314335,589
53,Test_88,6534,335.70661157024796,5641,738,78,77,3.333666666666667,46.66499999999999,5.965887157937395,423.204,1,320,6534,10.404458598726114,635
54,Test_14,10720,350.01921641791046,9316,1298,0,106,3.3332777777777776,84.28166666666667,7.229713011877294,772.226,1,555,10720,13.814432989690722,1036
55,Test_24,5373,361.2287362739624,4569,687,60,57,3.3342222222222224,47.589111111111116,5.6496908779374,308.956,1,314,5373,9.543516873889876,591
56,Test_45,5700,350.5473684210526,4650,675,324,51,3.333333333333333,46.81122222222222,6.12102449862781,365.52,1,302,5700,10.477941176470589,576
57,Test_9,9787,359.30898130172676,8205,1261,221,100,3.333333333333333,78.14494444444445,7.344515625580537,717.255,1,534,9787,11.83434099153567,1013
58,Test_57,10803,325.72970471165416,9270,1240,172,121,3.3335,66.17777777777778,6.559064351359201,606.547,1,518,10803,12.876042908224075,1022
59,Test_120,5551,356.1896955503513,4690,729,66,66,3.3337777777777777,43.19233333333333,5.943130383876205,305.388,1,324,5551,9.251666666666667,636
60,Test_6,5620,330.4019572953737,4895,603,66,56,3.333333333333333,48.09766666666666,5.871166066815657,340.686,1,257,5620,9.946902654867257,521
61,Test_21,5476,357.80113221329435,4621,732,60,63,3.3341111111111115,48.91561111111111,5.635832027767341,295.025,1,340,5476,9.506944444444445,650
62,Test_90,6842,329.4191756796258,5690,757,305,90,3.334,44.84572222222223,5.139768605903187,293.195,1,328,6842,10.526153846153846,649
63,Test_97,4459,349.0159228526575,3748,567,97,47,6.667055555555555,45.809555555555555,8.435496929522744,184.647,1,246,4459,8.350187265917603,504
64,Test_119,10553,342.48469629489244,9000,1265,182,106,3.333388888888889,75.68744444444445,6.963002515359154,665.15,1,542,10553,12.563095238095238,1037
65,Test_5,6274,304.91903092126233,5548,583,75,68,6.666499999999999,49.4105,8.432531405964756,270.318,1,492,6274,11.084805653710248,522
66,Test_80,5984,360.95454545454544,5090,763,60,71,3.3337222222222227,55.17133333333332,6.9677304390876,403.253,1,348,5984,9.809836065573771,668
67,Test_33,9276,357.47736093143595,7742,1216,221,97,3.3331666666666666,69.16044444444445,6.859715852749562,613.935,1,513,9276,11.202898550724637,965
68,Test_110,9106,357.2974961563804,7624,1223,160,99,3.334388888888889,68.14966666666666,6.835118527879488,549.077,1,525,9106,11.32587064676617,1002
69,Test_20,6075,355.8421399176955,4971,767,257,80,3.158421052631579,45.74057894736842,5.248188281689243,351.195,1,323,6075,9.959016393442623,614
70,Test_27,5459,363.5398424619894,4637,700,68,54,3.3337222222222223,45.439499999999995,5.702828195082826,363.425,1,320,5459,9.713523131672599,600
71,Test_51,7770,362.9221364221364,6645,990,54,81,3.3333333333333335,73.20755555555556,7.02078839340992,529.513,1,399,7770,10.836820083682008,732
72,Test_94,6494,332.0572836464429,5541,742,125,86,3.3337222222222223,45.02761111111112,5.147387093119203,356.865,1,326,6494,10.73388429752066,641
73,Test_42,5933,361.81611326479015,4995,717,149,72,3.3336666666666663,45.222888888888896,5.606538277169011,365.761,1,314,5933,10.300347222222221,589
74,Test_47,5219,360.2621191799195,4427,648,96,48,3.333333333333333,48.31622222222223,5.95024399199607,306.071,1,286,5219,8.845762711864406,543
75,Test_43,6228,362.62652536929994,5249,761,137,81,3.3335555555555554,48.38338888888888,5.6364168669456856,368.401,1,337,6228,10.52027027027027,620
76,Test_61,6515,320.751650038373,5387,714,348,66,3.3373333333333335,48.4295,6.264136624821015,307.691,1,322,6515,11.31076388888889,634
77,Test_37,5871,361.0395162663941,4883,736,173,79,3.3334444444444444,46.24866666666666,5.409171993944887,368.426,1,324,5871,9.96774193548387,613
78,Test_102,8501,340.92095047641453,7345,1043,12,101,3.333222222222222,65.58061111111111,6.374570988935581,466.678,1,436,8501,11.518970189701896,819
79,Test_100,6854,313.40822877152027,6077,695,8,74,3.333611111111111,46.23238888888889,5.720680055498473,235.273,1,492,6854,11.756432246998285,618
80,Test_81,4713,350.85911309144916,3983,584,97,49,6.667,44.0315,8.648111312534706,242.396,1,261,4713,8.776536312849162,527
81,Test_86,7150,314.44419580419583,6273,708,100,69,3.3337777777777777,48.87405555555556,5.972043334233941,354.007,1,492,7150,11.476725521669342,610
82,Test_56,6567,333.8315821531902,5593,761,125,88,3.3341666666666665,47.004333333333335,5.2368365159201575,364.457,1,330,6567,10.854545454545455,661
83,Test_96,6056,357.7782364597094,5061,775,137,83,3.333833333333333,47.25916666666667,5.411244429667065,345.63,1,340,6056,10.076539101497504,657
84,Test_66,6722,334.19770901517404,5715,760,161,86,3.334944444444444,47.36555555555556,5.1834876217814,304.169,1,361,6722,11.037766830870279,672
85,Test_41,7063,339.4197932889707,6076,756,149,82,3.333444444444444,48.418388888888884,5.395952595446463,416.909,1,331,7063,11.337078651685394,615
86,Test_23,9595,358.7390307451798,8087,1227,182,99,3.3332777777777776,75.38355555555556,7.247070200349723,674.409,1,513,9595,11.60217654171705,983
87,Test_49,7834,364.5274444728108,6683,1010,54,87,3.333444444444444,74.51127777777778,6.925579860056225,515.898,1,418,7834,10.971988795518207,758
88,Test_2,5898,356.6742963716514,4922,742,165,69,3.3337222222222223,51.02222222222222,5.7906850294274435,434.247,1,331,5898,9.451923076923077,655
89,Test_10,4890,353.3609406952965,4156,595,81,58,6.667333333333334,45.13805555555555,8.645014243228184,245.427,1,268,4890,9.123134328358208,538
90,Test_72,9254,354.81251350767235,7686,1235,232,101,3.3335,68.26883333333332,6.96362323248704,548.854,1,535,9254,11.354601226993864,1027
91,Test_28,18063,228.9403753529314,16817,810,149,287,3.333055555555555,55.02883333333333,5.583162529221233,491.632,1,1968,18063,28.67142857142857,700
92,Test_123,6438,305.27058092575334,5687,600,77,74,6.666055555555555,49.914333333333325,8.43281483222065,288.252,1,492,6438,11.496428571428572,531
93,Test_25,5596,362.6549320943531,4768,706,64,58,3.3337777777777777,46.118722222222225,5.79526091413516,363.368,1,327,5596,9.957295373665481,609
94,Test_76,7230,287.54011065006915,6469,596,89,76,6.6690555555555555,47.41688888888889,8.461674199012599,271.189,1,738,7230,12.88770053475936,535
95,Test_108,6025,302.26970954356847,5322,570,73,60,6.6674444444444445,41.94083333333333,8.214635648168748,252.112,1,492,6025,10.954545454545455,502
96,Test_52,5362,361.97799328608727,4549,661,96,56,3.333555555555555,52.80038888888889,6.686597197973344,362.328,1,296,5362,9.057432432432432,556
97,Test_59,8962,354.9327159116269,7493,1162,221,86,3.333833333333333,72.48816666666667,6.95615608075184,612.584,1,497,8962,11.669270833333334,929
98,Test_69,6148,331.09401431359794,5301,718,60,69,3.3349444444444445,42.87427777777777,5.3779364635664715,304.906,1,326,6148,10.636678200692042,640
99,Test_58,9212,354.1853017802866,7717,1185,221,89,3.3337777777777777,74.1245,7.081556846616928,615.249,1,492,9212,11.690355329949238,943
100,Test_79,5936,362.5555929919137,5050,764,60,62,3.3343333333333334,47.53194444444444,6.181427505223819,408.213,1,356,5936,9.795379537953796,660
101,Test_34,9314,356.82091475198627,7784,1205,231,94,3.334777777777778,75.8595,7.118853616305793,547.459,1,516,9314,11.41421568627451,967
102,Test_44,4508,354.71960958296364,3839,538,89,42,6.666277777777776,47.98927777777778,8.597529261510278,239.293,1,237,4508,8.652591170825335,457
103,Test_106,7860,318.7090330788804,6784,886,100,90,3.159105263157895,51.78378947368421,5.7465307786079975,409.046,1,492,7860,11.8910741301059,741
104,Test_60,5541,362.428262046562,4749,735,1,56,6.666277777777777,50.50294444444444,8.826121024722351,370.182,1,343,5541,10.594646271510516,643
105,Test_73,10212,342.5626713670192,8641,1262,200,109,3.3336111111111113,70.83338888888889,6.666252361855751,604.047,1,527,10212,12.128266033254157,1029
106,Test_15,6987,312.07943323314726,6122,734,52,79,3.3337777777777777,43.909611111111104,5.3380232727830546,355.327,1,492,6987,11.862478777589134,651
107,Test_71,10120,339.9669960474308,8569,1252,187,112,3.3335555555555554,68.96205555555554,6.729719696254845,598.813,1,539,10120,12.004744958481613,1041
108,Test_74,9154,354.74928992790035,7623,1212,221,98,3.334166666666667,73.7876111111111,6.956029325915396,537.432,1,534,9154,11.646310432569974,1023
109,Test_12,4935,356.7191489361702,4201,599,77,58,6.666722222222222,49.63355555555555,8.743658435626994,304.762,1,267,4935,9.105166051660516,534
110,Test_4,5662,329.30130695867183,4932,605,66,59,3.334333333333333,48.86300000000001,5.808191162315076,299.702,1,266,5662,9.933333333333334,538
111,Test_111,9684,356.23678232135484,8155,1263,160,106,3.334,80.91038888888889,7.530456156325412,726.245,1,539,9684,12.089887640449438,1030
112,Test_87,9046,342.19865133760777,7799,1088,56,103,3.3335555555555554,73.51555555555555,6.673302169763158,560.186,1,457,9046,12.14228187919463,851
113,Test_64,6025,358.65825726141077,5035,772,137,81,3.333611111111111,46.4893888888889,6.023620526207591,302.081,1,334,6025,10.194585448392555,645
114,Test_30,5332,356.4801200300075,4491,710,68,63,3.3335555555555554,45.737611111111114,5.569699181502879,307.022,1,321,5332,9.33800350262697,631
115,Test_38,4526,354.92532037118866,3868,532,77,49,6.666333333333332,48.312666666666665,8.635369412375404,240.629,1,233,4526,8.620952380952382,458
116,Test_40,6975,311.544229390681,6104,728,68,75,3.3344444444444448,44.80044444444445,5.278101523305685,353.327,1,492,6975,11.64440734557596,634
117,Test_11,10844,345.4585946145334,9268,1303,160,113,3.333166666666666,78.1805,7.152295747541984,733.813,1,564,10844,13.080820265379975,1061
118,Test_77,4785,351.9949843260188,4051,587,89,58,6.666888888888888,46.90533333333334,8.656549080203996,246.693,1,267,4785,8.731751824817518,532
119,Test_112,4807,353.0441023507385,4074,597,77,59,6.668722222222223,47.92966666666666,8.636970458524198,306.029,1,270,4807,8.88539741219963,543
120,Test_48,5800,352.0893103448276,4755,685,312,48,3.333444444444444,53.64494444444445,6.160872713635082,365.816,1,326,5800,10.661764705882353,596
121,Test_7,6395,332.87881157154027,5473,730,113,79,3.334388888888889,46.91883333333333,5.317715589840633,296.42,1,336,6395,10.747899159663865,661
122,Test_18,5700,361.8933333333333,4847,716,78,59,3.3341666666666665,45.50694444444444,6.152560410633975,365.635,1,326,5700,9.563758389261745,605
123,Test_67,5335,322.88284910965325,4608,573,93,61,6.666222222222222,45.04538888888888,8.292303064801219,185.352,1,264,5335,9.49288256227758,521
124,Test_116,9705,355.6523441524987,8109,1266,221,109,3.333388888888889,75.14366666666666,7.230386848004018,714.919,1,529,9705,11.792223572296477,1022
