,test case name,nbr logs,nbr char in log,debug,info,error,warn,tbl mini,tbl maxi,tbl avg,tbl first and last,NOC mini,NOC maxi,NOC,NOC avg,nbr negattion
28,Test_36,8806,367.22848058142176,7601,1132,0,73,3.333944444444444,66.06866666666666,6.795883050671245,548.836,1,454,8806,11.602108036890646,848
29,Test_105,8727,365.2322676750315,7507,1146,0,74,3.3336111111111113,64.67727777777777,6.697581668425093,487.188,1,471,8727,11.39295039164491,878
30,Test_82,9236,366.1003681247293,7980,1179,0,77,3.3340555555555556,71.1685,7.006021721426986,614.065,1,474,9236,12.298268974700399,886
31,Test_62,8375,362.0453731343284,7218,1087,0,70,3.3336111111111113,60.29255555555556,6.527479919525369,489.376,1,448,8375,11.317567567567568,818
32,Test_63,8522,365.20687632011266,7320,1126,0,76,3.3339444444444446,61.182444444444435,6.444801130464624,488.099,1,460,8522,11.393048128342246,864
33,Test_122,8767,364.1365347325197,7609,1087,0,71,3.3332777777777776,71.73333333333332,7.058270789984029,608.037,1,441,8767,11.75201072386059,810
34,Test_101,8945,364.17786472889884,7711,1157,0,77,3.333666666666667,63.22972222222222,6.503910051794216,492.201,1,481,8945,11.72346002621232,899
35,Test_92,8596,362.91356444858076,7380,1138,0,78,3.333277777777778,62.47472222222221,6.604876769541133,485.289,1,458,8596,11.415670650730412,863
36,Test_70,8699,364.16208759627546,7476,1150,0,73,3.3371666666666666,61.767500000000005,6.602323662976664,431.576,1,474,8699,11.61415220293725,884
37,Test_91,8994,361.80664887702915,7761,1156,0,77,3.333277777777778,63.53122222222222,6.5696979490168435,483.731,1,460,8994,11.88110964332893,875
38,Test_32,8463,363.3824884792627,7314,1079,0,70,3.3337222222222227,63.01372222222223,6.6945555970182395,483.011,1,437,8463,11.239043824701195,815
39,Test_93,8527,361.4653453735194,7323,1125,0,79,3.333666666666667,61.48800000000001,6.578425491823463,487.387,1,434,8527,11.279100529100528,842
40,Test_55,9337,369.4163007389954,8067,1190,0,80,3.3341111111111115,70.61449999999999,7.069477397640607,670.837,1,480,9337,12.094559585492227,896
41,Test_17,9268,366.3710617177384,8022,1170,0,76,3.3343888888888893,73.24650000000001,7.212515271783953,606.749,1,481,9268,12.275496688741722,883
42,Test_115,9019,364.399157334516,7804,1141,0,74,3.3338888888888887,70.09261111111111,6.9890020573763,612.198,1,495,9019,12.057486631016042,877
43,Test_65,8556,363.8075035063114,7344,1134,0,78,3.333666666666667,63.44583333333334,6.498612789666971,490.697,1,454,8556,11.362549800796813,859
44,Test_26,9186,367.48497713912474,7934,1180,0,72,3.333277777777778,71.75655555555555,7.367243306407499,610.85,1,482,9186,11.837628865979381,887
45,Test_78,9329,366.91231643262944,8068,1183,0,78,3.333222222222222,75.05911111111112,7.1696574969862645,672.575,1,506,9329,12.323645970937912,919
46,Test_83,9313,367.67024589283795,8047,1183,0,83,3.333611111111111,72.34205555555555,7.091554007254563,612.413,1,508,9313,12.384308510638299,924
47,Test_53,9313,368.70213679802424,8028,1208,0,77,3.3334444444444444,70.53011111111111,7.025265163306556,615.246,1,509,9313,12.367861885790173,925
48,Test_50,8797,365.32192792997614,7612,1109,0,76,3.3333888888888885,69.11505555555556,6.984644299690867,612.891,1,440,8797,11.575,817
49,Test_29,9613,366.07063351711224,8333,1204,0,76,3.3338888888888887,69.79750000000001,7.097271802464247,611.266,1,516,9613,12.566013071895425,925
50,Test_1,9852,367.33444985789686,8531,1235,0,86,3.3335,74.54394444444445,7.1277920752277515,670.471,1,517,9852,12.929133858267717,945
51,Test_121,9496,366.44334456613313,8232,1190,0,74,3.333611111111111,72.82361111111112,7.026836593807236,615.201,1,476,9496,12.364583333333334,884
52,Test_99,8933,364.7364827045785,7686,1162,0,85,3.3338888888888887,68.60222222222222,6.704798060963637,547.314,1,475,8933,11.753947368421052,892
53,Test_88,10085,368.64511650966784,8754,1253,0,78,3.3335555555555554,76.19,7.368955411339467,673.574,1,525,10085,13.11443433029909,950
54,Test_14,8867,367.580805232886,7683,1112,0,72,3.3336666666666672,72.52694444444444,7.04389468174671,616.524,1,459,8867,11.83845126835781,836
55,Test_24,9323,368.29561300010727,8060,1184,0,79,3.3354999999999997,76.47716666666666,7.527030874689497,666.847,1,488,9323,12.218872870249017,898
56,Test_45,9198,366.51228527940856,7953,1172,0,73,3.333388888888889,71.57722222222223,7.034679300298837,609.585,1,481,9198,12.134564643799472,883
57,Test_9,8973,367.5484230469185,7773,1129,0,71,3.333333333333333,73.24711111111111,7.160208925847749,611.205,1,478,8973,11.979973297730307,855
58,Test_57,8204,362.348976109215,7075,1059,0,70,3.3336111111111113,61.36583333333332,6.582277718476224,425.277,1,432,8204,10.967914438502675,798
59,Test_120,8681,362.7334408478286,7455,1146,0,80,3.3334999999999995,64.37694444444443,6.584135064006498,481.216,1,468,8681,11.482804232804233,883
60,Test_6,9632,368.6972591362126,8330,1220,0,82,3.3334999999999995,74.6648888888889,7.093763906618163,611.901,1,528,9632,12.607329842931938,952
61,Test_21,8720,362.9314220183486,7487,1152,0,81,3.3337222222222223,66.41594444444443,7.048565116469542,487.178,1,458,8720,11.354166666666666,884
62,Test_90,8712,365.17539026629936,7487,1151,0,74,3.3346111111111107,63.12027777777779,6.614771076315885,490.706,1,475,8712,11.585106382978724,885
63,Test_97,8849,362.70324330432817,7605,1163,0,81,3.333222222222222,68.36766666666666,7.0032176387152125,490.253,1,470,8849,11.61286089238845,891
64,Test_119,8860,362.6755079006772,7663,1124,0,73,3.3335,76.94311111111112,7.039326650737705,550.302,1,464,8860,11.89261744966443,844
65,Test_5,9738,366.5732183199836,8428,1224,0,86,3.333666666666667,71.39627777777778,7.0935714584417795,668.111,1,483,9738,12.74607329842932,917
66,Test_80,9047,366.41582845142034,7812,1159,0,76,3.3331666666666666,68.94999999999999,6.910160507462807,607.9,1,471,9047,12.046604527296937,874
67,Test_33,8490,362.97444051825676,7332,1084,0,74,3.333277777777778,63.76177777777778,6.724120443532613,491.554,1,441,8490,11.259946949602123,813
68,Test_110,8712,364.26446280991735,7524,1119,0,69,3.334277777777778,64.57205555555555,6.705398680582373,551.88,1,441,8712,11.508586525759577,823
69,Test_20,9675,366.72279069767444,8379,1218,0,78,3.3334444444444444,71.92011111111111,7.094810684828546,672.658,1,497,9675,12.532383419689118,913
70,Test_27,9028,367.5420912715995,7792,1162,0,74,3.333555555555556,69.57244444444444,6.981795030752753,550.506,1,489,9028,11.878947368421052,890
71,Test_51,8841,365.31568827055764,7648,1113,0,80,3.3334999999999995,69.75555555555555,6.9828963205110846,615.369,1,449,8841,11.709933774834438,836
72,Test_94,8688,363.59783609576425,7476,1140,0,72,3.3337222222222223,65.99111111111111,7.065384463052602,485.319,1,470,8688,11.492063492063492,867
73,Test_42,9617,367.0138296766143,8319,1221,0,77,3.3332777777777776,74.937,7.386553213728651,679.794,1,507,9617,12.554830287206267,932
74,Test_47,9100,367.8056043956044,7862,1157,0,81,3.333166666666666,75.42244444444445,7.041731923809307,606.01,1,477,9100,12.068965517241379,884
75,Test_43,9321,368.10052569466797,8042,1202,0,77,3.333888888888889,70.28666666666666,7.010353640919397,669.409,1,514,9321,12.411451398135819,926
76,Test_61,8799,363.2494601659279,7578,1148,0,73,3.3332222222222225,66.56122222222221,6.626849865130997,490.781,1,486,8799,11.74766355140187,890
77,Test_37,8830,367.25877689694227,7604,1151,0,75,3.333222222222222,65.14772222222221,6.754450755939509,486.251,1,476,8830,11.618421052631579,881
78,Test_102,8384,363.9539599236641,7218,1094,0,72,3.3336111111111113,60.79588888888889,6.589365412864032,483.33,1,463,8384,11.238605898123325,842
79,Test_100,9027,366.07222776116095,7768,1181,0,78,3.333277777777778,64.80377777777777,6.760649672189784,549.556,1,501,9027,11.94047619047619,919
80,Test_81,9696,367.93688118811883,8382,1229,0,85,3.333444444444444,76.50750000000001,7.370010835100015,735.515,1,515,9696,12.859416445623342,932
81,Test_86,9330,368.2422293676313,8064,1186,0,80,3.3333333333333335,73.934,7.196022041343111,675.002,1,465,9330,12.308707124010555,880
82,Test_56,8719,362.68700539052645,7498,1145,0,76,3.3341111111111115,65.66161111111111,6.659076818865762,487.562,1,466,8719,11.609853528628495,874
83,Test_96,8502,364.4306045636321,7308,1120,0,74,3.3332777777777776,63.36516666666666,6.5386153110447385,490.89,1,448,8502,11.305851063829786,845
84,Test_66,8580,364.28682983682984,7368,1138,0,74,3.3341666666666665,63.728500000000004,6.519765621191608,489.675,1,453,8580,11.394422310756973,859
85,Test_41,9148,365.65260166156537,7895,1176,0,77,3.334166666666667,70.897,7.031198346366416,610.097,1,474,9148,12.068601583113457,880
86,Test_23,9177,363.691947259453,7954,1149,0,74,3.3336111111111113,74.89266666666666,7.3666354060289825,609.018,1,481,9177,11.93368010403121,867
87,Test_49,9063,364.89021295376807,7838,1146,0,79,3.3337777777777777,71.85566666666668,6.976053325884563,611.799,1,461,9063,11.909329829172142,858
88,Test_2,9410,368.2317747077577,8132,1200,0,78,3.3333888888888885,75.1978888888889,7.102651521175578,611.266,1,517,9410,12.381578947368421,931
89,Test_10,9231,369.1050807063157,7962,1192,0,77,3.3334999999999995,70.17688888888888,7.032626636847527,673.571,1,489,9231,12.340909090909092,898
90,Test_72,8298,364.558809351651,7147,1079,0,72,3.3336111111111113,62.97911111111111,6.577268429772136,485.693,1,443,8298,11.123324396782841,807
91,Test_28,10245,366.44919472913614,8910,1256,0,79,3.3096666666666668,86.23583333333335,7.619343022168625,735.919,1,527,10245,13.409685863874346,950
92,Test_123,9388,366.9600553898594,8106,1198,0,84,3.3336666666666663,74.08055555555555,7.195780925639819,672.997,1,492,9388,12.417989417989418,918
93,Test_25,9109,367.9829838621144,7865,1169,0,75,3.333222222222222,70.05994444444443,6.969929569711464,610.384,1,489,9109,11.922774869109947,893
94,Test_76,9245,364.2960519199567,7948,1181,12,104,1.3187222222222221,74.67077777777779,6.902934616165412,671.331,1,476,9245,11.97538860103627,898
95,Test_108,8595,364.85631180919137,7381,1135,0,79,3.3338333333333336,64.91805555555555,7.069250926117824,492.283,1,448,8595,11.46,863
96,Test_52,9138,368.3942875902823,7891,1169,0,78,3.3335555555555554,70.47311111111111,6.993277276180936,609.885,1,481,9138,12.007884362680683,885
97,Test_59,8636,361.77420101899025,7478,1089,0,69,3.333555555555556,67.29322222222224,6.983072952012493,548.363,1,433,8636,11.67027027027027,804
98,Test_69,9001,365.18020219975557,7756,1171,0,74,3.3341666666666665,59.986000000000004,6.523796122253931,489.948,1,489,9001,11.843421052631578,903
99,Test_58,8819,363.3199909286767,7623,1123,0,73,3.333388888888889,72.81099999999999,7.313031110584971,609.747,1,463,8819,11.727393617021276,836
100,Test_79,9207,363.8592375366569,7977,1152,0,78,3.333833333333333,69.71983333333333,6.931929633396727,550.243,1,454,9207,12.114473684210527,869
101,Test_34,8501,363.81355134690034,7339,1093,0,69,3.3349444444444445,65.70072222222223,6.769294105669529,550.35,1,442,8501,11.334666666666667,812
102,Test_44,9508,364.50925536390406,8228,1196,0,84,3.333277777777778,70.90244444444446,6.968297214171711,606.141,1,481,9508,12.47769028871391,908
103,Test_106,8700,365.6564367816092,7495,1134,0,71,3.333055555555555,65.11416666666668,6.6476925564686775,489.721,1,465,8700,11.6,858
104,Test_60,18753,264.6102490268224,17220,1279,0,254,3.3331111111111107,76.71261111111112,7.102254821116495,634.051,1,1365,18753,23.123304562268803,1068
105,Test_73,8303,362.9850656389257,7157,1079,0,67,3.3332777777777776,63.55683333333333,6.55284982953307,489.139,1,430,8303,11.130026809651474,804
106,Test_15,8515,363.60786846741047,7319,1123,0,73,3.3335,60.24727777777778,6.565147751070279,427.395,1,457,8515,11.278145695364238,860
107,Test_71,8530,361.15099648300117,7372,1095,0,63,3.333666666666667,63.5653888888889,6.565336960452032,488.883,1,434,8530,11.373333333333333,809
108,Test_74,8261,363.46168744704033,7118,1075,0,68,3.3339444444444446,67.27522222222223,6.612625513738823,489.449,1,436,8261,10.97078353253652,808
109,Test_12,9138,368.54957321076824,7915,1148,0,75,3.3335,70.33705555555555,7.011640256952081,611.623,1,468,9138,12.055408970976254,866
110,Test_4,9445,367.4081524616199,8159,1205,0,81,3.3334444444444444,72.83294444444444,7.097294769789391,673.796,1,478,9445,12.298177083333334,894
111,Test_111,8798,362.32871107069786,7620,1107,0,71,3.3336111111111113,70.20188888888887,7.007390756600476,553.421,1,456,8798,11.746328437917223,830
112,Test_87,8533,365.5076760810969,7372,1090,0,71,3.3343888888888893,69.65922222222223,7.381247338519661,551.185,1,442,8533,11.453691275167785,810
113,Test_64,8572,363.5899440037331,7367,1131,0,74,3.3338888888888887,61.7246111111111,6.549530097122947,488.468,1,469,8572,11.398936170212766,868
114,Test_30,8717,364.5516806240679,7485,1154,0,78,3.333666666666667,59.58283333333333,6.599023288219707,489.895,1,482,8717,11.622666666666667,892
115,Test_38,9604,364.2027280299875,8301,1218,0,85,3.333333333333333,71.23105555555556,6.990489111759105,671.917,1,492,9604,12.587155963302752,917
116,Test_40,8585,362.81316249271987,7376,1131,0,78,3.3347777777777776,66.15983333333332,7.030780820479889,430.377,1,466,8585,11.310935441370225,882
117,Test_11,8934,366.4499664204164,7741,1124,0,69,3.3333333333333335,71.85622222222221,7.1067734667486135,611.969,1,466,8934,12.008064516129032,847
118,Test_77,9135,364.7066228790367,7884,1172,0,79,3.333277777777778,69.77305555555556,7.036009147650617,613.731,1,484,9135,11.972477064220184,895
119,Test_112,9288,364.22502153316105,8018,1186,0,84,3.333222222222222,75.00194444444445,7.445081396477262,609.947,1,477,9288,12.204993429697765,888
120,Test_48,9201,366.503966960113,7952,1172,0,77,3.333388888888889,72.52733333333333,7.015342062002451,608.344,1,474,9201,12.138522427440634,887
121,Test_7,8789,364.79041984298556,7551,1160,0,78,3.3331666666666666,61.6771111111111,6.648892507167177,491.3,1,499,8789,11.641059602649007,916
122,Test_18,9643,370.5252514777559,8359,1204,0,80,3.3335000000000004,80.10222222222222,7.432261946644655,734.53,1,518,9643,12.755291005291005,925
123,Test_67,8532,362.84329582747307,7329,1121,0,82,3.333222222222222,63.95444444444445,6.477702117831708,489.175,1,443,8532,11.330677290836654,863
124,Test_116,8727,363.87395439440814,7563,1094,0,70,3.3332777777777776,69.41555555555554,6.991371540670623,549.071,1,448,8727,11.714093959731544,815
